ZCTA5,concat_county_name,concat_state_name
79561,Fisher County|Nolan County|Taylor County,Texas
79562,Taylor County,Texas
79563,Taylor County,Texas
79565,Mitchell County,Texas
79566,Runnels County|Taylor County,Texas
79567,Runnels County|Taylor County,Texas
79601,Callahan County|Jones County|Shackelford County|Taylor County,Texas
79602,Callahan County|Taylor County,Texas
79603,Taylor County,Texas
79605,Taylor County,Texas
79606,Taylor County,Texas
79607,Taylor County,Texas
79699,Taylor County,Texas
79701,Midland County,Texas
79703,Midland County,Texas
79705,Midland County,Texas
79706,Midland County,Texas
79707,Midland County,Texas
79713,Borden County|Dawson County|Howard County|Martin County,Texas
79714,Andrews County,Texas
79718,Reeves County,Texas
79719,Ward County,Texas
79720,Borden County|Glasscock County|Howard County,Texas
79730,Pecos County,Texas
79731,Crane County|Upton County,Texas
79733,Howard County,Texas
79734,Jeff Davis County,Texas
79735,Brewster County|Pecos County,Texas
79738,Borden County,Texas
79739,Glasscock County|Reagan County,Texas
79741,Ector County,Texas
79742,Ward County,Texas
79743,Pecos County,Texas
79744,Crockett County|Pecos County,Texas
79745,Winkler County,Texas
79748,Howard County|Martin County,Texas
79749,Martin County,Texas
79752,Upton County,Texas
79754,Loving County,Texas
79755,Upton County,Texas
79756,Crane County|Ward County|Winkler County,Texas
79758,Ector County,Texas
79759,Ector County,Texas
79761,Ector County,Texas
79762,Ector County,Texas
79763,Ector County,Texas
79764,Ector County,Texas
79765,Ector County|Midland County,Texas
79766,Crane County|Ector County|Midland County,Texas
79770,Reeves County,Texas
79772,Culberson County|Reeves County|Ward County,Texas
79777,Ward County,Texas
79778,Upton County,Texas
79780,Reeves County,Texas
79781,Crockett County|Pecos County|Terrell County,Texas
79782,Glasscock County|Martin County,Texas
79783,Martin County,Texas
79785,Reeves County,Texas
79788,Ward County,Texas
79789,Winkler County,Texas
79821,El Paso County,Texas
79830,Brewster County,Texas
79831,Brewster County,Texas
79834,Brewster County,Texas
79835,El Paso County,Texas
79836,El Paso County,Texas
79837,Hudspeth County|Otero County,New Mexico|Texas
79838,El Paso County,Texas
79839,Hudspeth County,Texas
79842,Brewster County,Texas
79843,Presidio County,Texas
79845,Presidio County,Texas
79846,Presidio County,Texas
79847,Culberson County|Hudspeth County,Texas
79848,Pecos County|Terrell County,Texas
79849,El Paso County,Texas
79851,Hudspeth County,Texas
79852,Brewster County,Texas
79853,El Paso County,Texas
79854,Jeff Davis County|Presidio County,Texas
79855,Culberson County|Hudspeth County|Jeff Davis County,Texas
79901,El Paso County,Texas
79902,El Paso County,Texas
79903,El Paso County,Texas
79904,El Paso County,Texas
79905,El Paso County,Texas
79906,El Paso County,Texas
79907,El Paso County,Texas
79908,El Paso County,Texas
79911,El Paso County,Texas
79912,El Paso County,Texas
79915,El Paso County,Texas
79916,El Paso County,Texas
79920,El Paso County,Texas
79922,El Paso County,Texas
79924,El Paso County,Texas
79925,El Paso County,Texas
79927,El Paso County,Texas
79928,El Paso County,Texas
79930,El Paso County,Texas
79932,El Paso County,Texas
79934,El Paso County,Texas
79935,El Paso County,Texas
79936,El Paso County,Texas
79938,El Paso County|Hudspeth County,Texas
79942,Crockett County,Texas
80002,Adams County|Jefferson County,Colorado
80003,Adams County|Jefferson County,Colorado
80004,Jefferson County,Colorado
80005,Jefferson County,Colorado
80007,Jefferson County,Colorado
80010,Adams County|Arapahoe County,Colorado
80011,Adams County|Arapahoe County,Colorado
80012,Arapahoe County|Denver County,Colorado
80013,Arapahoe County,Colorado
80014,Arapahoe County|Denver County,Colorado
80015,Arapahoe County,Colorado
80016,Arapahoe County|Douglas County,Colorado
80017,Arapahoe County,Colorado
80018,Arapahoe County,Colorado
80019,Adams County,Colorado
80020,Adams County|Boulder County|Broomfield County|Jefferson County,Colorado
80021,Broomfield County|Jefferson County,Colorado
80022,Adams County,Colorado
80023,Adams County|Broomfield County,Colorado
80024,Adams County,Colorado
80025,Boulder County,Colorado
80026,Boulder County,Colorado
80027,Boulder County|Broomfield County,Colorado
80030,Adams County,Colorado
80031,Adams County|Jefferson County,Colorado
80033,Jefferson County,Colorado
80045,Adams County,Colorado
80101,Elbert County,Colorado
80102,Adams County|Arapahoe County|Elbert County,Colorado
80103,Adams County|Arapahoe County,Colorado
80104,Douglas County,Colorado
80105,Adams County|Arapahoe County|Elbert County,Colorado
80106,Douglas County|El Paso County|Elbert County,Colorado
80107,Elbert County,Colorado
80108,Douglas County,Colorado
80109,Douglas County,Colorado
80110,Arapahoe County|Denver County,Colorado
80111,Arapahoe County|Denver County,Colorado
80112,Arapahoe County|Douglas County,Colorado
80113,Arapahoe County,Colorado
80116,Douglas County,Colorado
80117,Elbert County,Colorado
80118,Douglas County,Colorado
80120,Arapahoe County|Douglas County,Colorado
80121,Arapahoe County,Colorado
80122,Arapahoe County,Colorado
80123,Arapahoe County|Denver County|Jefferson County,Colorado
80124,Douglas County,Colorado
80125,Douglas County,Colorado
80126,Douglas County,Colorado
80127,Jefferson County,Colorado
80128,Arapahoe County|Jefferson County,Colorado
80129,Arapahoe County|Douglas County,Colorado
80130,Douglas County,Colorado
80131,Douglas County,Colorado
80132,El Paso County,Colorado
80133,Douglas County|El Paso County,Colorado
80134,Douglas County,Colorado
80135,Douglas County|Jefferson County,Colorado
80136,Adams County|Arapahoe County,Colorado
80137,Adams County|Arapahoe County,Colorado
80138,Douglas County|Elbert County,Colorado
80202,Denver County,Colorado
80203,Denver County,Colorado
80204,Denver County,Colorado
80205,Denver County,Colorado
80206,Denver County,Colorado
80207,Denver County,Colorado
80209,Denver County,Colorado
80210,Denver County,Colorado
80211,Denver County,Colorado
80212,Adams County|Denver County|Jefferson County,Colorado
80214,Denver County|Jefferson County,Colorado
80215,Jefferson County,Colorado
80216,Adams County|Denver County,Colorado
80218,Denver County,Colorado
80219,Denver County,Colorado
80220,Arapahoe County|Denver County,Colorado
80221,Adams County|Denver County,Colorado
80222,Arapahoe County|Denver County,Colorado
80223,Denver County,Colorado
80224,Arapahoe County|Denver County,Colorado
80226,Denver County|Jefferson County,Colorado
80227,Denver County|Jefferson County,Colorado
80228,Jefferson County,Colorado
80229,Adams County,Colorado
80230,Denver County,Colorado
80231,Arapahoe County|Denver County,Colorado
80232,Denver County|Jefferson County,Colorado
80233,Adams County,Colorado
80234,Adams County|Broomfield County,Colorado
80235,Denver County|Jefferson County,Colorado
80236,Arapahoe County|Denver County,Colorado
80237,Arapahoe County|Denver County,Colorado
80238,Denver County,Colorado
80239,Adams County|Denver County,Colorado
80241,Adams County,Colorado
80246,Arapahoe County|Denver County,Colorado
80247,Arapahoe County|Denver County,Colorado
80249,Denver County,Colorado
80260,Adams County,Colorado
80264,Denver County,Colorado
80290,Denver County,Colorado
80293,Denver County,Colorado
80294,Denver County,Colorado
80301,Boulder County,Colorado
80302,Boulder County,Colorado
80303,Boulder County,Colorado
80304,Boulder County,Colorado
80305,Boulder County,Colorado
80310,Boulder County,Colorado
80401,Jefferson County,Colorado
80403,Boulder County|Gilpin County|Jefferson County,Colorado
80419,Jefferson County,Colorado
80420,Park County,Colorado
80421,Jefferson County|Park County,Colorado
80422,Boulder County|Gilpin County,Colorado
80423,Eagle County|Grand County,Colorado
80424,Summit County,Colorado
80425,Jefferson County,Colorado
80426,Eagle County|Routt County,Colorado
80427,Gilpin County,Colorado
80428,Routt County,Colorado
80432,Park County,Colorado
80433,Jefferson County,Colorado
80434,Jackson County,Colorado
80435,Summit County,Colorado
80436,Clear Creek County,Colorado
80438,Clear Creek County,Colorado
80439,Clear Creek County|Jefferson County,Colorado
80440,Park County,Colorado
80442,Grand County,Colorado
80443,Summit County,Colorado
80444,Clear Creek County,Colorado
80446,Grand County,Colorado
80447,Grand County,Colorado
80448,Park County,Colorado
80449,Chaffee County|Park County,Colorado
80451,Grand County,Colorado
80452,Clear Creek County,Colorado
80453,Jefferson County,Colorado
80454,Jefferson County,Colorado
80455,Boulder County,Colorado
80456,Park County,Colorado
80457,Jefferson County,Colorado
80459,Grand County,Colorado
80461,Lake County,Colorado
80463,Eagle County|Routt County,Colorado
80465,Jefferson County,Colorado
80466,Boulder County,Colorado
80467,Routt County,Colorado
80468,Grand County,Colorado
80469,Routt County,Colorado
80470,Jefferson County|Park County,Colorado
80471,Boulder County,Colorado
80473,Jackson County,Colorado
80475,Park County,Colorado
80476,Clear Creek County,Colorado
80477,Routt County,Colorado
80478,Grand County,Colorado
80479,Routt County,Colorado
80480,Jackson County,Colorado
80481,Boulder County,Colorado
80482,Grand County,Colorado
80483,Routt County,Colorado
80487,Routt County,Colorado
80488,Routt County,Colorado
80497,Summit County,Colorado
80498,Summit County,Colorado
80501,Boulder County,Colorado
80503,Boulder County|Larimer County,Colorado
80504,Boulder County|Larimer County|Weld County,Colorado
80510,Boulder County,Colorado
80511,Larimer County,Colorado
80512,Larimer County,Colorado
80513,Larimer County|Weld County,Colorado
80514,Weld County,Colorado
80515,Larimer County,Colorado
80516,Boulder County|Broomfield County|Weld County,Colorado
80517,Larimer County,Colorado
80520,Weld County,Colorado
80521,Larimer County,Colorado
80524,Larimer County|Weld County,Colorado
80525,Larimer County,Colorado
80526,Larimer County,Colorado
80528,Larimer County,Colorado
80530,Weld County,Colorado
80532,Larimer County,Colorado
80534,Larimer County|Weld County,Colorado
80535,Larimer County,Colorado
80536,Larimer County,Colorado
80537,Larimer County|Weld County,Colorado
80538,Larimer County,Colorado
80540,Boulder County|Larimer County,Colorado
80542,Weld County,Colorado
80543,Weld County,Colorado
80544,Boulder County,Colorado
80545,Larimer County,Colorado
80546,Weld County,Colorado
80547,Larimer County,Colorado
80549,Larimer County|Weld County,Colorado
80550,Larimer County|Weld County,Colorado
80601,Adams County,Colorado
80602,Adams County,Colorado
80603,Adams County|Weld County,Colorado
80610,Weld County,Colorado
80611,Weld County,Colorado
80612,Larimer County|Weld County,Colorado
80615,Weld County,Colorado
80620,Weld County,Colorado
80621,Weld County,Colorado
80622,Weld County,Colorado
80623,Weld County,Colorado
80624,Weld County,Colorado
80631,Weld County,Colorado
80634,Weld County,Colorado
80640,Adams County,Colorado
80642,Adams County|Weld County,Colorado
80643,Adams County|Weld County,Colorado
80644,Weld County,Colorado
80645,Weld County,Colorado
80648,Weld County,Colorado
80649,Morgan County|Weld County,Colorado
80650,Weld County,Colorado
80651,Weld County,Colorado
80652,Weld County,Colorado
80653,Morgan County,Colorado
80654,Adams County|Morgan County|Weld County,Colorado
80701,Adams County|Morgan County,Colorado
80705,Morgan County,Colorado
80720,Washington County,Colorado
80721,Phillips County,Colorado
80722,Logan County,Colorado
80723,Morgan County|Washington County,Colorado
80726,Logan County,Colorado
80727,Yuma County,Colorado
80728,Logan County,Colorado
80729,Weld County,Colorado
80731,Logan County|Phillips County|Sedgwick County|Yuma County,Colorado
80733,Morgan County|Washington County,Colorado
80734,Phillips County|Yuma County,Colorado
80735,Yuma County,Colorado
80736,Logan County,Colorado
80737,Sedgwick County,Colorado
80740,Washington County,Colorado
80741,Logan County|Morgan County|Washington County,Colorado
80742,Weld County,Colorado
80743,Washington County,Colorado
80744,Sedgwick County,Colorado
80745,Logan County,Colorado
80746,Phillips County,Colorado
80747,Logan County,Colorado
80749,Sedgwick County,Colorado
80750,Morgan County,Colorado
80751,Logan County,Colorado
80754,Weld County,Colorado
80755,Yuma County,Colorado
80757,Washington County,Colorado
80758,Dundy County|Yuma County,Colorado|Nebraska
80759,Washington County|Yuma County,Colorado
80801,Washington County,Colorado
80802,Cheyenne County,Colorado
80804,Lincoln County,Colorado
80805,Kit Carson County,Colorado
80807,Kit Carson County|Yuma County,Colorado
80808,El Paso County|Elbert County,Colorado
80809,El Paso County,Colorado
80810,Cheyenne County,Colorado
80812,Washington County,Colorado
80813,Teller County,Colorado
80814,Teller County,Colorado
80815,Kit Carson County|Washington County,Colorado
80816,Park County|Teller County,Colorado
80817,El Paso County,Colorado
80818,Lincoln County|Washington County,Colorado
80819,El Paso County|Teller County,Colorado
80820,Park County,Colorado
80821,Cheyenne County|Lincoln County,Colorado
80822,Yuma County,Colorado
80823,Lincoln County,Colorado
80824,Yuma County,Colorado
80825,Cheyenne County,Colorado
80827,Park County|Teller County,Colorado
80828,Elbert County|Lincoln County,Colorado
80829,El Paso County,Colorado
80830,Elbert County,Colorado
80831,El Paso County|Elbert County,Colorado
80832,El Paso County|Elbert County|Lincoln County,Colorado
80833,El Paso County|Elbert County|Lincoln County,Colorado
80834,Kit Carson County,Colorado
80835,Elbert County,Colorado
80836,Kit Carson County,Colorado
80840,El Paso County,Colorado
80860,Teller County,Colorado
80861,Kit Carson County,Colorado
80862,Cheyenne County,Colorado
80863,Teller County,Colorado
80864,El Paso County,Colorado
80902,El Paso County,Colorado
80903,El Paso County,Colorado
80904,El Paso County,Colorado
80905,El Paso County,Colorado
80906,El Paso County,Colorado
80907,El Paso County,Colorado
80908,El Paso County,Colorado
80909,El Paso County,Colorado
80910,El Paso County,Colorado
80911,El Paso County,Colorado
80913,El Paso County,Colorado
80914,El Paso County,Colorado
80915,El Paso County,Colorado
80916,El Paso County,Colorado
80917,El Paso County,Colorado
80918,El Paso County,Colorado
80919,El Paso County,Colorado
80920,El Paso County,Colorado
80921,El Paso County,Colorado
80922,El Paso County,Colorado
80923,El Paso County,Colorado
80924,El Paso County,Colorado
80925,El Paso County,Colorado
80926,El Paso County|Fremont County,Colorado
80927,El Paso County,Colorado
80928,El Paso County,Colorado
80929,El Paso County,Colorado
80930,El Paso County,Colorado
80938,El Paso County,Colorado
80939,El Paso County,Colorado
80951,El Paso County,Colorado
81001,Pueblo County,Colorado
81003,Pueblo County,Colorado
81004,Pueblo County,Colorado
81005,Pueblo County,Colorado
81006,Pueblo County,Colorado
81007,Pueblo County,Colorado
81008,El Paso County|Pueblo County,Colorado
81019,Pueblo County,Colorado
81020,Las Animas County,Colorado
81021,Kiowa County,Colorado
81022,Pueblo County,Colorado
81023,Pueblo County,Colorado
81024,Las Animas County,Colorado
81025,Pueblo County,Colorado
81027,Las Animas County,Colorado
81029,Baca County,Colorado
81030,Otero County,Colorado
81033,Crowley County,Colorado
81036,Kiowa County,Colorado
81038,Bent County,Colorado
81039,Crowley County|Otero County|Pueblo County,Colorado
81040,Huerfano County,Colorado
81041,Prowers County,Colorado
81043,Prowers County,Colorado
81044,Bent County,Colorado
81045,Kiowa County,Colorado
81047,Prowers County,Colorado
81049,Las Animas County,Colorado
81050,Bent County|Otero County,Colorado
81052,Bent County|Prowers County,Colorado
81054,Baca County|Bent County,Colorado
81055,Huerfano County,Colorado
81057,Bent County,Colorado
81058,Crowley County|Otero County,Colorado
81059,Las Animas County|Otero County,Colorado
81062,Crowley County,Colorado
81063,Crowley County|Lincoln County,Colorado
81064,Baca County|Las Animas County,Colorado
81067,Otero County,Colorado
81069,Custer County|Huerfano County|Pueblo County,Colorado
81071,Kiowa County,Colorado
81073,Baca County,Colorado
81076,Crowley County,Colorado
81077,Otero County,Colorado
81081,Las Animas County,Colorado
81082,Las Animas County,Colorado
81084,Baca County|Prowers County,Colorado
81087,Baca County,Colorado
81089,Huerfano County,Colorado
81090,Baca County,Colorado
81091,Las Animas County,Colorado
81092,Bent County|Prowers County,Colorado
81101,Alamosa County|Conejos County,Colorado
81120,Conejos County,Colorado
81121,Archuleta County,Colorado
81122,Archuleta County|La Plata County,Colorado
81123,Costilla County,Colorado
81124,Conejos County,Colorado
81125,Alamosa County|Rio Grande County|Saguache County,Colorado
81126,Costilla County,Colorado
81128,Archuleta County,Colorado
81129,Conejos County,Colorado
81130,Hinsdale County|Mineral County,Colorado
81131,Saguache County,Colorado
81132,Rio Grande County|Saguache County,Colorado
81133,Costilla County,Colorado
81136,Alamosa County|Saguache County,Colorado
81137,Archuleta County|La Plata County|San Juan County,Colorado|New Mexico
81138,Costilla County,Colorado
81140,Conejos County,Colorado
81141,Conejos County,Colorado
81143,Saguache County,Colorado
81144,Alamosa County|Rio Grande County,Colorado
81146,Alamosa County,Colorado
81147,Archuleta County|Hinsdale County|Mineral County,Colorado
81148,Conejos County,Colorado
81149,Saguache County,Colorado
81151,Conejos County|Costilla County,Colorado
81152,Costilla County,Colorado
81154,Mineral County|Rio Grande County,Colorado
81155,Saguache County,Colorado
81201,Chaffee County|Fremont County,Colorado
81210,Gunnison County,Colorado
81211,Chaffee County,Colorado
81212,Fremont County,Colorado
81220,Gunnison County|Montrose County,Colorado
81221,Fremont County,Colorado
81222,Fremont County,Colorado
81223,Fremont County,Colorado
81224,Gunnison County,Colorado
81225,Gunnison County,Colorado
81226,Fremont County,Colorado
81227,Chaffee County,Colorado
81230,Gunnison County|Saguache County,Colorado
81231,Gunnison County,Colorado
81232,Fremont County,Colorado
81233,Fremont County,Colorado
81235,Hinsdale County,Colorado
81236,Chaffee County,Colorado
81237,Gunnison County,Colorado
81239,Gunnison County,Colorado
81240,Fremont County,Colorado
81241,Gunnison County,Colorado
81242,Chaffee County,Colorado
81243,Gunnison County,Colorado
81244,Fremont County,Colorado
81248,Gunnison County|Saguache County,Colorado
81251,Lake County,Colorado
81252,Custer County,Colorado
81253,Custer County|Fremont County,Colorado
81301,La Plata County|San Juan County,Colorado
81303,La Plata County,Colorado
81320,Dolores County,Colorado
81321,Montezuma County,Colorado
81323,Dolores County|Montezuma County,Colorado
81324,Dolores County|San Juan County,Colorado|Utah
81325,Dolores County|San Miguel County,Colorado
81326,La Plata County,Colorado
81327,Montezuma County,Colorado
81328,La Plata County|Montezuma County,Colorado
81330,Montezuma County,Colorado
81331,Montezuma County,Colorado
81332,Dolores County,Colorado
81334,Montezuma County,Colorado
81335,Montezuma County,Colorado
81401,Montrose County,Colorado
81403,Montrose County|Ouray County,Colorado
81410,Delta County,Colorado
81411,Montrose County,Colorado
81413,Delta County,Colorado
81415,Delta County|Montrose County,Colorado
81416,Delta County|Montrose County,Colorado
81418,Delta County,Colorado
81419,Delta County,Colorado
81422,Montrose County,Colorado
81423,Montrose County|San Miguel County,Colorado
81424,Montrose County,Colorado
81425,Montrose County,Colorado
81426,San Miguel County,Colorado
81427,Ouray County,Colorado
81428,Delta County,Colorado
81429,Montrose County,Colorado
81430,San Miguel County,Colorado
81431,Montrose County|San Miguel County,Colorado
81432,Ouray County|San Miguel County,Colorado
81433,San Juan County,Colorado
81434,Delta County|Gunnison County,Colorado
81435,San Miguel County,Colorado
81501,Mesa County,Colorado
81503,Mesa County,Colorado
81504,Mesa County,Colorado
81505,Mesa County,Colorado
81506,Mesa County,Colorado
81507,Mesa County,Colorado
81520,Mesa County,Colorado
81521,Mesa County,Colorado
81522,Mesa County,Colorado
81523,Mesa County,Colorado
81524,Mesa County,Colorado
81525,Mesa County,Colorado
81526,Mesa County,Colorado
81527,Mesa County,Colorado
81601,Garfield County,Colorado
81610,Moffat County,Colorado
81611,Pitkin County,Colorado
81612,Pitkin County,Colorado
81615,Pitkin County,Colorado
81620,Eagle County,Colorado
81621,Eagle County|Pitkin County,Colorado
81623,Eagle County|Garfield County|Gunnison County|Pitkin County,Colorado
81624,Mesa County,Colorado
81625,Moffat County|Routt County,Colorado
81630,Garfield County|Mesa County,Colorado
81631,Eagle County,Colorado
81632,Eagle County,Colorado
81633,Moffat County,Colorado
81635,Garfield County,Colorado
81637,Eagle County|Garfield County,Colorado
81638,Moffat County,Colorado
81639,Routt County,Colorado
81640,Moffat County,Colorado
81641,Moffat County|Rio Blanco County,Colorado
81642,Pitkin County,Colorado
81643,Mesa County,Colorado
81645,Eagle County,Colorado
81646,Mesa County,Colorado
81647,Garfield County,Colorado
81648,Rio Blanco County,Colorado
81649,Eagle County,Colorado
81650,Garfield County|Rio Blanco County,Colorado
81652,Garfield County,Colorado
81653,Moffat County|Routt County,Colorado
81654,Pitkin County,Colorado
81655,Eagle County,Colorado
81656,Pitkin County,Colorado
81657,Eagle County,Colorado
82001,Laramie County,Wyoming
82005,Laramie County,Wyoming
82007,Laramie County,Wyoming
82009,Laramie County,Wyoming
82050,Laramie County,Wyoming
82051,Albany County,Wyoming
82052,Albany County,Wyoming
82053,Laramie County,Wyoming
82054,Laramie County,Wyoming
82055,Albany County,Wyoming
82058,Albany County,Wyoming
82059,Laramie County,Wyoming
82060,Laramie County,Wyoming
82061,Laramie County,Wyoming
82063,Albany County|Larimer County,Colorado|Wyoming
82070,Albany County,Wyoming
82072,Albany County,Wyoming
82073,Albany County,Wyoming
82081,Laramie County,Wyoming
82082,Banner County|Laramie County,Nebraska|Wyoming
82083,Albany County|Carbon County,Wyoming
82084,Albany County,Wyoming
82190,Park County|Teton County,Wyoming
82201,Albany County|Platte County,Wyoming
82210,Goshen County|Platte County,Wyoming
82212,Goshen County,Wyoming
82213,Platte County,Wyoming
82214,Platte County,Wyoming
82215,Platte County,Wyoming
82217,Goshen County,Wyoming
82219,Goshen County,Wyoming
82221,Goshen County,Wyoming
82222,Niobrara County,Wyoming
82223,Goshen County,Wyoming
82224,Niobrara County,Wyoming
82225,Goshen County|Niobrara County,Wyoming
82227,Niobrara County,Wyoming
82229,Converse County,Wyoming
82240,Goshen County,Wyoming
82242,Niobrara County,Wyoming
82243,Goshen County,Wyoming
82244,Goshen County,Wyoming
82301,Carbon County|Fremont County|Sweetwater County,Wyoming
82321,Carbon County,Wyoming
82322,Sweetwater County,Wyoming
82323,Carbon County,Wyoming
82324,Carbon County,Wyoming
82325,Carbon County,Wyoming
82327,Carbon County,Wyoming
82329,Albany County|Carbon County,Wyoming
82331,Carbon County,Wyoming
82332,Carbon County,Wyoming
82334,Carbon County,Wyoming
82335,Carbon County,Wyoming
82336,Sweetwater County,Wyoming
82401,Big Horn County|Hot Springs County|Washakie County,Wyoming
82410,Big Horn County,Wyoming
82411,Big Horn County,Wyoming
82412,Big Horn County,Wyoming
82414,Park County,Wyoming
82420,Big Horn County,Wyoming
82421,Big Horn County|Park County,Wyoming
82422,Big Horn County,Wyoming
82423,Big Horn County|Park County,Wyoming
82426,Big Horn County,Wyoming
82428,Big Horn County,Wyoming
82430,Hot Springs County,Wyoming
82431,Big Horn County,Wyoming
82432,Big Horn County,Wyoming
82433,Park County,Wyoming
82434,Big Horn County,Wyoming
82435,Big Horn County|Park County,Wyoming
82440,Park County,Wyoming
82441,Big Horn County,Wyoming
82442,Washakie County,Wyoming
82443,Hot Springs County,Wyoming
82450,Park County,Wyoming
82501,Fremont County,Wyoming
82510,Fremont County,Wyoming
82512,Fremont County,Wyoming
82513,Fremont County,Wyoming
82514,Fremont County,Wyoming
82515,Fremont County,Wyoming
82516,Fremont County,Wyoming
82520,Fremont County,Wyoming
82523,Fremont County,Wyoming
82601,Natrona County,Wyoming
82604,Carbon County|Natrona County,Wyoming
82609,Natrona County,Wyoming
82620,Carbon County|Natrona County,Wyoming
82630,Natrona County,Wyoming
82633,Converse County|Niobrara County,Wyoming
82635,Natrona County,Wyoming
82636,Converse County|Natrona County,Wyoming
82637,Albany County|Converse County,Wyoming
82638,Natrona County,Wyoming
82639,Johnson County|Natrona County,Wyoming
82640,Johnson County,Wyoming
82642,Fremont County|Natrona County,Wyoming
82643,Natrona County,Wyoming
82644,Natrona County,Wyoming
82646,Natrona County,Wyoming
82648,Natrona County,Wyoming
82649,Fremont County,Wyoming
82701,Custer County|Niobrara County|Pennington County|Weston County,South Dakota|Wyoming
82710,Crook County,Wyoming
82711,Crook County,Wyoming
82712,Crook County,Wyoming
82714,Crook County,Wyoming
82715,Weston County,Wyoming
82716,Campbell County,Wyoming
82718,Campbell County,Wyoming
82720,Crook County,Wyoming
82721,Crook County,Wyoming
82723,Weston County,Wyoming
82725,Campbell County,Wyoming
82727,Campbell County,Wyoming
82729,Crook County|Weston County,Wyoming
82730,Crook County|Weston County,Wyoming
82731,Campbell County,Wyoming
82732,Campbell County,Wyoming
82801,Big Horn County|Sheridan County,Montana|Wyoming
82831,Campbell County|Johnson County|Sheridan County,Wyoming
82832,Johnson County|Sheridan County,Wyoming
82833,Sheridan County,Wyoming
82834,Johnson County,Wyoming
82835,Sheridan County,Wyoming
82836,Sheridan County,Wyoming
82837,Sheridan County,Wyoming
82838,Sheridan County,Wyoming
82839,Sheridan County,Wyoming
82842,Sheridan County,Wyoming
82844,Sheridan County,Wyoming
82845,Sheridan County,Wyoming
82901,Sweetwater County,Wyoming
82922,Sublette County,Wyoming
82923,Sublette County,Wyoming
82925,Sublette County|Teton County,Wyoming
82929,Sweetwater County,Wyoming
82930,Summit County|Uinta County,Utah|Wyoming
82932,Sublette County|Sweetwater County,Wyoming
82933,Uinta County,Wyoming
82934,Sweetwater County,Wyoming
82935,Sweetwater County,Wyoming
82936,Uinta County,Wyoming
82937,Uinta County,Wyoming
82938,Sweetwater County,Wyoming
82939,Uinta County,Wyoming
82941,Sublette County,Wyoming
82942,Sweetwater County,Wyoming
82943,Sweetwater County,Wyoming
82944,Uinta County,Wyoming
82945,Sweetwater County,Wyoming
83001,Sublette County|Teton County,Wyoming
83011,Teton County,Wyoming
83012,Teton County,Wyoming
83013,Teton County,Wyoming
83014,Teton County,Wyoming
83025,Teton County,Wyoming
83101,Lincoln County,Wyoming
83110,Lincoln County,Wyoming
83111,Caribou County|Lincoln County,Idaho|Wyoming
83112,Lincoln County,Wyoming
83113,Sublette County,Wyoming
83114,Lincoln County,Wyoming
83115,Sublette County,Wyoming
83116,Lincoln County,Wyoming
83118,Lincoln County,Wyoming
83119,Lincoln County,Wyoming
83120,Caribou County|Lincoln County,Idaho|Wyoming
83121,Lincoln County,Wyoming
83122,Lincoln County,Wyoming
83123,Lincoln County,Wyoming
83124,Lincoln County,Wyoming
83126,Lincoln County,Wyoming
83127,Lincoln County,Wyoming
83128,Lincoln County,Wyoming
83201,Bannock County,Idaho
83202,Bannock County|Bingham County,Idaho
83203,Bingham County,Idaho
83204,Bannock County|Power County,Idaho
83209,Bannock County,Idaho
83210,Bingham County,Idaho
83211,Cassia County|Power County,Idaho
83212,Oneida County|Power County,Idaho
83213,Butte County,Idaho
83214,Bannock County,Idaho
83215,Bingham County,Idaho
83217,Caribou County,Idaho
83218,Bingham County,Idaho
83220,Bear Lake County,Idaho
83221,Bingham County,Idaho
83223,Bear Lake County,Idaho
83226,Custer County|Lemhi County,Idaho
83227,Custer County,Idaho
83228,Franklin County,Idaho
83232,Franklin County,Idaho
83233,Bear Lake County,Idaho
83234,Bannock County,Idaho
83235,Custer County|Lemhi County,Idaho
83236,Bingham County|Bonneville County,Idaho
83237,Franklin County,Idaho
83238,Bear Lake County,Idaho
83239,Bear Lake County,Idaho
83241,Caribou County|Franklin County,Idaho
83243,Oneida County,Idaho
83244,Butte County,Idaho
83245,Bannock County,Idaho
83246,Bannock County,Idaho
83250,Bannock County,Idaho
83251,Custer County,Idaho
83252,Oneida County,Idaho
83253,Custer County|Lemhi County,Idaho
83254,Bear Lake County|Caribou County,Idaho
83255,Butte County|Custer County,Idaho
83261,Bear Lake County,Idaho
83262,Bingham County,Idaho
83263,Franklin County,Idaho
83271,Power County,Idaho
83272,Bear Lake County,Idaho
83274,Bingham County|Bonneville County,Idaho
83276,Bear Lake County|Caribou County,Idaho
83277,Bingham County,Idaho
83278,Custer County,Idaho
83281,Bannock County,Idaho
83283,Franklin County,Idaho
83285,Bonneville County|Caribou County,Idaho
83286,Franklin County,Idaho
83287,Bear Lake County,Idaho
83301,Jerome County|Twin Falls County,Idaho
83302,Owyhee County|Twin Falls County,Idaho
83311,Cassia County,Idaho
83312,Box Elder County|Cassia County,Idaho|Utah
83313,Blaine County,Idaho
83314,Gooding County|Twin Falls County,Idaho
83316,Gooding County|Owyhee County|Twin Falls County,Idaho
83318,Cassia County|Minidoka County,Idaho
83320,Blaine County,Idaho
83321,Twin Falls County,Idaho
83322,Camas County,Idaho
83323,Cassia County,Idaho
83324,Lincoln County,Idaho
83325,Jerome County,Idaho
83327,Camas County,Idaho
